"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: dataset","Param: stringManipulation"
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"4073988504,800000","64661,284715","B/op",test_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"783,446988","25,705390","MB/sec",test_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"7849692364,400000","183023259,555551","B/op",test_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,506165","1,649330","MB/sec",test_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"15079030,800000","16422354,798718","B/op",test_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"11,748831","2,905748","MB/sec",test_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"117889852,800000","31031097,658179","B/op",test_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"404,000000",NaN,"counts",test_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"13531,000000",NaN,"ms",test_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,219775","0,002654","ops/s",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"479,592519","5,170053","MB/sec",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"3105447241,066667","26328,027960","B/op",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"998,973007","20,452448","MB/sec",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"6468630391,199999","126664040,127564","B/op",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,435762","1,229479","MB/sec",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"9301057,600000","7995591,781138","B/op",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"17,461301","1,549464","MB/sec",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"113084246,666667","10476067,077863","B/op",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"430,000000",NaN,"counts",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"16759,000000",NaN,"ms",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"57,632519","0,418271","ops/s",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"216,252192","1,610646","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"4139654,964280","978,531688","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"800,801018","9,512025","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"15329343,698433","85304,517407","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,333945","0,118891","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"6397,025553","2307,816756","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"1175,000000",NaN,"counts",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"861,000000",NaN,"ms",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"117,119562","2,585970","ops/s",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"393,895835","8,620970","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"3710487,832978","592,550483","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1493,187079","51,555693","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"14065232,686579","318001,896499","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,431362","0,171756","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"4061,107345","1591,708294","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"1600,000000",NaN,"counts",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"1168,000000",NaN,"ms",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"90,553110","0,689077","ops/s",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"347,115350","2,616869","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"4228719,368556","404,615332","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1315,752183","13,654676","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"16029205,160073","147066,491432","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,338788","0,106191","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"4126,140114","1285,303880","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"1474,000000",NaN,"counts",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"1069,000000",NaN,"ms",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"6,826523","0,083557","ops/s",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"262,049885","3,072021","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"42862715,301678","34223,391674","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"897,309348","11,484796","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"146770930,938975","1058574,190250","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"1,759622","0,324304","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"287674,884667","50779,853437","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"748,000000",NaN,"counts",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"1685,000000",NaN,"ms",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"11,626096","1,752114","ops/s",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"396,313004","57,842572","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"38087519,882993","213594,001733","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1363,061304","201,547941","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"130981064,330182","884857,157262","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"2,297433","0,715217","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"223626,980602","85307,963896","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"958,000000",NaN,"counts",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"2319,000000",NaN,"ms",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"9,312767","0,120996","ops/s",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"362,485947","4,514226","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"43500077,960862","23653,723006","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1267,005645","18,308239","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"152045846,280442","698241,290587","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"2,052624","0,817904","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"246397,250205","98655,855093","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"954,000000",NaN,"counts",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"2211,000000",NaN,"ms",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"0,633025","0,004033","ops/s",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"307,612588","1,905935","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"591744140,457143","25650,691792","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"848,204282","8,421792","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1631659154,171428","11516298,814029","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"0,221108","1,057096","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"426914,400000","2041040,428075","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"23,052484","2,376977","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"44342138,514286","4495578,055359","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"437,000000",NaN,"counts",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"3767,000000",NaN,"ms",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"1,103143","0,014364","ops/s",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"430,943074","3,153834","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"477228182,800000","7272799,657553","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1265,650263","23,375115","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1401476635,927273","15378691,301426","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,058492","1,569739","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"1174431,393939","1746966,871238","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"38,674063","2,842488","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"42813950,200000","2703472,936482","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"601,000000",NaN,"counts",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"5203,000000",NaN,"ms",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"0,918014","0,053517","ops/s",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"411,223905","27,500054","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"550318464,124444","6977459,523355","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1213,767628","91,082395","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1623880717,653333","16702109,874410","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"0,815801","0,868275","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"1077694,160000","1151781,133806","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"33,914991","1,817584","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"45447385,671111","3274281,837219","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"530,000000",NaN,"counts",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"4832,000000",NaN,"ms",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"0,159225","0,001743","ops/s",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"446,846234","7,738784","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"4133302942,400000","34512,933345","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"877,402486","25,114718","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"8115768523,600000","167327610,583411","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"3,428308","0,624597","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"31683629,200000","5402345,245349","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"11,798051","4,293917","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"109365475,200000","41964471,893210","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"397,000000",NaN,"counts",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"7777,000000",NaN,"ms",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_tfidf","thrpt",1,10,"0,266662","0,004621","ops/s",test_id,foreach_apache
